Date,Heure,S2STemp,S2SHR
16/04/2019,16:09:01,11.2,101.9
16/04/2019,17:09:01,11.1,101.8
16/04/2019,18:09:01,11,102.3
16/04/2019,19:09:01,10.2,100.8
16/04/2019,20:09:01,10.1,100.2
16/04/2019,21:09:01,10,100.2
16/04/2019,22:09:01,9.9,100.6
16/04/2019,23:09:01,9.9,100.6
17/04/2019,00:09:01,10,99.2
17/04/2019,01:09:01,10.1,98.1
17/04/2019,02:09:01,10.1,99.7
17/04/2019,03:09:01,10,99.2
17/04/2019,04:09:01,9.9,100.6
17/04/2019,05:09:01,10,100.2
17/04/2019,06:09:01,9.7,101.2
17/04/2019,07:09:01,9.7,101.7
17/04/2019,08:09:01,10.4,100
17/04/2019,09:09:01,11.8,95.6
17/04/2019,10:09:01,13.5,87.8
17/04/2019,11:09:01,13.4,87.2
17/04/2019,12:09:01,18.7,65.9
17/04/2019,13:09:01,23.4,51.9
17/04/2019,14:09:01,17.9,63.3
17/04/2019,15:13:01,16.7,60.5
17/04/2019,16:13:01,22.4,48.2
17/04/2019,17:13:01,18.9,53.1
17/04/2019,18:13:01,18.1,58.4
17/04/2019,19:13:01,16.8,68.2
17/04/2019,20:13:01,15,76.4
17/04/2019,21:13:01,13.8,81.2
17/04/2019,22:13:01,13.3,80.2
17/04/2019,23:13:01,12.3,85.6
18/04/2019,00:13:01,11.7,86.9
18/04/2019,01:13:01,11.1,89
18/04/2019,02:13:01,10.4,91.3
18/04/2019,03:13:01,10.2,91.6
18/04/2019,04:13:01,9.8,92.8
18/04/2019,05:13:01,9.5,93.3
18/04/2019,06:13:01,9.1,93.6
18/04/2019,07:13:01,12.5,81.2
18/04/2019,08:13:01,19.2,62
18/04/2019,09:13:01,21.2,47
18/04/2019,10:13:01,22.3,40.6
18/04/2019,11:13:01,23,39.4
18/04/2019,12:13:01,26.8,33.9
18/04/2019,13:13:01,26.6,33.2
18/04/2019,14:13:01,26.4,30.4
18/04/2019,15:13:01,27.2,26.8
18/04/2019,16:13:01,27.5,27.8
18/04/2019,17:13:01,23.5,32.4
18/04/2019,18:13:01,23.4,34
18/04/2019,19:13:01,22,39.4
18/04/2019,20:13:01,19.9,48.7
18/04/2019,21:13:01,18.8,48.8
18/04/2019,22:13:01,18.3,46.8
18/04/2019,23:13:01,16.1,56.7
19/04/2019,00:13:01,15.3,58.8
19/04/2019,01:13:01,14.7,59.6
19/04/2019,02:13:01,13.9,66.6
19/04/2019,03:13:01,13.2,69.9
19/04/2019,04:13:01,12.3,71.2
19/04/2019,05:13:01,11.9,73
19/04/2019,06:13:01,11.4,76.1
19/04/2019,07:13:01,16.1,63
19/04/2019,08:13:01,19.4,51.3
19/04/2019,09:13:01,20.7,46.6
19/04/2019,10:13:01,23.1,45.7
19/04/2019,11:13:01,26.5,38.2
19/04/2019,12:13:01,27.6,36.8
19/04/2019,13:13:01,26.7,37.6
19/04/2019,14:13:01,28.1,33.1
19/04/2019,15:13:01,26.6,29.6
19/04/2019,16:13:01,29.7,27.4
19/04/2019,17:13:01,25.6,33.1
19/04/2019,18:13:01,24.9,35.2
19/04/2019,19:13:01,23.7,39
19/04/2019,20:13:01,22.1,43.8
19/04/2019,21:13:01,20.9,49.3
19/04/2019,22:13:01,19.7,53.4
19/04/2019,23:13:01,19.2,53.7
20/04/2019,00:13:01,18.9,54.3
20/04/2019,01:13:01,17.2,63
20/04/2019,02:13:01,16.7,63.9
20/04/2019,03:13:01,15.8,68.5
20/04/2019,04:13:01,15.2,68.6
20/04/2019,05:13:01,14.4,71.5
20/04/2019,06:13:01,13.5,76
20/04/2019,07:13:01,18.7,60.8
20/04/2019,08:13:01,24.6,46.5
20/04/2019,09:13:01,28.5,32.7
20/04/2019,10:13:01,30.2,28.9
20/04/2019,11:13:01,32.1,26.4
20/04/2019,12:13:01,34.1,23.8
20/04/2019,13:13:01,32.2,22.7
20/04/2019,14:13:01,30.6,20.9
20/04/2019,15:13:01,32.4,20.7
20/04/2019,16:13:01,32.4,21.4
20/04/2019,17:13:01,27.4,24.4
20/04/2019,18:13:01,26.3,27.4
20/04/2019,19:13:01,25,31.2
20/04/2019,20:13:01,23.5,35.2
20/04/2019,21:13:01,21.5,43.5
20/04/2019,22:13:01,19.9,47.9
20/04/2019,23:13:01,18.9,51.4
21/04/2019,00:13:01,17.6,55.2
21/04/2019,01:13:01,16.1,62.7
21/04/2019,02:13:01,14.9,66.5
21/04/2019,03:13:01,14.2,68.5
21/04/2019,04:13:01,13.4,70.2
21/04/2019,05:13:01,12.9,71.5
21/04/2019,06:13:01,12,73.9
21/04/2019,07:13:01,17.8,56.1
21/04/2019,08:13:01,24.8,41.8
21/04/2019,09:13:01,23.6,36.5
21/04/2019,10:13:01,30.5,29.8
21/04/2019,11:13:01,32.5,28.1
21/04/2019,12:13:01,29.8,27.9
21/04/2019,13:13:01,29.9,21.7
21/04/2019,14:13:01,32.2,19.5
21/04/2019,15:13:01,30.9,21.2
21/04/2019,16:13:01,33.9,17.8
21/04/2019,17:13:01,26.6,23.9
21/04/2019,18:13:01,26.4,26.3
21/04/2019,19:13:01,24.5,28.1
21/04/2019,20:13:01,23,33.2
21/04/2019,21:13:01,21.2,40.3
21/04/2019,22:13:01,19.8,47.3
21/04/2019,23:13:01,18.6,47.7
22/04/2019,00:13:01,18,52.4
22/04/2019,01:13:01,17.1,58.2
22/04/2019,02:13:01,15.7,61.5
22/04/2019,03:13:01,15,61.4
22/04/2019,04:13:01,14.2,67.5
22/04/2019,05:13:01,12.5,69.3
22/04/2019,06:13:01,11.8,70.6
22/04/2019,07:13:01,14.2,61.2
22/04/2019,08:13:01,19,48.2
22/04/2019,09:13:01,19.7,41.8
22/04/2019,10:13:01,24.8,34.5
22/04/2019,11:13:01,29.4,31.2
22/04/2019,12:13:01,30.6,28.9
22/04/2019,13:13:01,30.2,27.4
22/04/2019,14:13:01,30.6,23.4
22/04/2019,15:13:01,30.4,23.4
22/04/2019,16:13:01,31.4,23.9
22/04/2019,17:13:01,28.4,25.1
22/04/2019,18:13:01,26.8,27.6
22/04/2019,19:13:01,25.4,30.1
22/04/2019,20:13:01,23.1,37
22/04/2019,21:13:01,21.1,41
22/04/2019,22:13:01,20.6,41.3
22/04/2019,23:13:01,19.5,43.8
23/04/2019,00:13:01,18.2,51.7
23/04/2019,01:13:01,18.1,45.5
23/04/2019,02:13:01,17.1,55.7
23/04/2019,03:13:01,16.5,58.2
23/04/2019,04:13:01,16,54.5
23/04/2019,05:13:01,15.4,54.3
23/04/2019,06:13:01,15,56.9
23/04/2019,07:13:01,15.3,61.1
23/04/2019,08:13:01,15.9,53
23/04/2019,09:13:01,16.1,52.7
23/04/2019,10:13:01,17.7,50.4
23/04/2019,11:13:01,19.8,46.8
23/04/2019,12:13:01,21.7,41.8
23/04/2019,13:13:01,21,46.5
23/04/2019,14:13:01,24.9,39.8
23/04/2019,15:13:01,24.6,41.9
23/04/2019,16:13:01,22.9,47
23/04/2019,17:13:01,22.7,49.4
23/04/2019,18:13:01,20.8,58.1
23/04/2019,19:13:01,20.4,61.1
23/04/2019,20:13:01,19.1,63.6
23/04/2019,21:13:01,18.1,65.6
23/04/2019,22:13:01,17.3,69.6
23/04/2019,23:13:01,15.9,76.5
24/04/2019,00:13:01,15.4,77.7
24/04/2019,01:13:01,14,85.7
24/04/2019,02:13:01,13.6,85.6
24/04/2019,03:13:01,13.4,84.5
24/04/2019,04:13:01,13.4,83
24/04/2019,05:13:01,13.4,83
24/04/2019,06:13:01,14.3,79.4
24/04/2019,07:13:01,15.9,75.5
24/04/2019,08:13:01,19.4,64.6
24/04/2019,09:13:01,22.2,56.1
24/04/2019,10:13:01,22.6,49.6
24/04/2019,11:13:01,25.7,41
24/04/2019,12:13:01,20.6,53.7
24/04/2019,13:13:01,19.9,54.2
24/04/2019,14:13:01,18.6,70.9
24/04/2019,15:13:01,18.2,63.6
24/04/2019,16:13:01,15.7,75.7
24/04/2019,17:13:01,15.4,77.1
24/04/2019,18:13:01,15.5,74.4
24/04/2019,19:13:01,14.5,80.5
24/04/2019,20:13:01,14,79.9
24/04/2019,21:13:01,12.7,83.8
24/04/2019,22:13:01,11.6,85.6
24/04/2019,23:13:01,10.8,88.6
25/04/2019,00:13:01,11.2,86.9
25/04/2019,01:13:01,12,81.3
25/04/2019,02:13:01,11.7,82.2
25/04/2019,03:13:01,11.4,79.8
25/04/2019,04:13:01,11,82.4
25/04/2019,05:13:01,11.5,81.3
25/04/2019,06:13:01,10,94.5
25/04/2019,07:13:01,10.7,92.8
25/04/2019,08:13:01,11.9,86.8
25/04/2019,09:13:01,14.5,71.5
25/04/2019,10:13:01,12.7,78.8
25/04/2019,11:13:01,11,105.1
25/04/2019,12:13:01,11.1,102.4
25/04/2019,13:13:01,11.6,103.2
25/04/2019,14:13:01,10.7,102
25/04/2019,15:13:01,11.8,95.9
25/04/2019,16:13:01,11.2,93.5
25/04/2019,17:13:01,11.5,88.8
25/04/2019,18:13:01,11.5,89.4
25/04/2019,19:13:01,10.7,91.7
25/04/2019,20:13:01,10.3,93
25/04/2019,21:13:01,9.9,94.9
25/04/2019,22:13:01,9.7,96.1
25/04/2019,23:13:01,9.5,97
26/04/2019,00:13:01,9.2,98.1
26/04/2019,01:13:01,9.2,97
26/04/2019,02:13:01,8.8,98.2
26/04/2019,03:13:01,8.5,96.2
26/04/2019,04:13:01,8.3,97.4
26/04/2019,05:13:01,8.1,97.9
26/04/2019,06:13:01,7.6,97.9
26/04/2019,07:13:01,8.3,96.6
26/04/2019,08:13:01,13.9,76.4
26/04/2019,09:13:01,12.9,81.3
26/04/2019,10:13:01,22.4,55.8
26/04/2019,11:13:01,24.9,46.6
26/04/2019,12:13:01,17.9,55.4
26/04/2019,13:13:01,16.9,63.3
26/04/2019,14:13:01,20.3,49.9
26/04/2019,15:13:01,17.7,47
26/04/2019,16:13:01,17.6,50.7
26/04/2019,17:13:01,17.3,52
26/04/2019,18:13:01,17.6,52.7
26/04/2019,19:13:01,16.6,52.2
26/04/2019,20:13:01,14.4,62
26/04/2019,21:13:01,13,68.8
26/04/2019,22:13:01,11.7,76.4
26/04/2019,23:13:01,11.7,79.9
27/04/2019,00:13:01,11.3,82
27/04/2019,01:13:01,10.8,86.1
27/04/2019,02:13:01,11.3,85.2
27/04/2019,03:13:01,11.5,86.4
27/04/2019,04:13:01,11,87.3
27/04/2019,05:13:01,10.5,83.8
27/04/2019,06:13:01,9.7,89
27/04/2019,07:13:01,9.2,97.7
27/04/2019,08:13:01,9.3,101.8
27/04/2019,09:13:01,8.6,95.4
27/04/2019,10:13:01,15.7,66
27/04/2019,11:13:01,11.2,70.3
27/04/2019,12:13:01,13.7,62.5
27/04/2019,13:13:01,16,47.4
27/04/2019,14:13:01,16.2,55.2
27/04/2019,15:13:01,13,59.9
27/04/2019,16:13:01,12.3,61.5
27/04/2019,17:13:01,12.7,62.8
27/04/2019,18:13:01,13.3,57
27/04/2019,19:13:01,12.5,49.9
27/04/2019,20:13:01,10,71.3
27/04/2019,21:13:01,8.7,76.8
27/04/2019,22:13:01,8.3,78.8
27/04/2019,23:13:01,7.5,80.9
28/04/2019,00:13:01,7.4,86.8
28/04/2019,01:13:01,7.1,87.5
28/04/2019,02:13:01,6.7,89.2
28/04/2019,03:13:01,6.7,90
28/04/2019,04:13:01,7,90.8
28/04/2019,05:13:01,6.8,91.6
28/04/2019,06:13:01,6.7,92.8
28/04/2019,07:13:01,7,91.6
28/04/2019,08:13:01,8.8,85.3
28/04/2019,09:13:01,9.2,84.5
28/04/2019,10:13:01,10.2,81.8
28/04/2019,11:13:01,11.9,72.6
28/04/2019,12:13:01,13.4,69.8
28/04/2019,13:13:01,12.6,68.6
28/04/2019,14:13:01,13.1,71.9
28/04/2019,15:13:01,17,56.4
28/04/2019,16:13:01,14.9,64
28/04/2019,17:13:01,10.4,81
28/04/2019,18:13:01,12.6,77.5
28/04/2019,19:13:01,11,78.7
28/04/2019,20:13:01,10,82.4
28/04/2019,21:13:01,9.2,88.1
28/04/2019,22:13:01,9,90.4
28/04/2019,23:13:01,8.9,92.6
29/04/2019,00:13:01,8,94.7
29/04/2019,01:13:01,7.3,97
29/04/2019,02:13:01,7,97.6
29/04/2019,03:13:01,6.4,99.6
29/04/2019,04:13:01,6.3,98.8
29/04/2019,05:13:01,6.9,97.7
29/04/2019,06:13:01,6.5,96.9
29/04/2019,07:13:01,7.2,96.4
29/04/2019,08:13:01,7.2,97
29/04/2019,09:13:01,8.5,92.5
29/04/2019,10:13:01,11,81.8
29/04/2019,11:13:01,18.8,55.2
29/04/2019,12:13:01,20.9,49.4
29/04/2019,13:13:01,23.7,39.8
29/04/2019,14:13:01,25.8,38.1
29/04/2019,15:13:01,22.6,36.8
29/04/2019,16:13:01,25.7,35.5
29/04/2019,17:13:01,20.8,44.9
29/04/2019,18:13:01,19.9,47.7
29/04/2019,19:13:01,17.5,52
29/04/2019,20:13:01,15.7,57.6
29/04/2019,21:13:01,14.1,66
29/04/2019,22:13:01,13.2,70.9
29/04/2019,23:13:01,12.7,72.7
30/04/2019,00:13:01,11.8,76.4
30/04/2019,01:13:01,11,80.8
30/04/2019,02:13:01,10.5,84.6
30/04/2019,03:13:01,10,87.3
30/04/2019,04:13:01,9.5,88.1
30/04/2019,05:13:01,9.1,89.1
30/04/2019,06:13:01,8.8,90.1
30/04/2019,07:13:01,11.6,81.2
30/04/2019,08:13:01,12.5,77.7
30/04/2019,09:13:01,16,68.2
30/04/2019,10:13:01,14.4,70.8
30/04/2019,11:13:01,16.7,63.1
30/04/2019,12:13:01,14.4,70.5
30/04/2019,13:13:01,14.5,71.6
30/04/2019,14:13:01,14.8,70.6
30/04/2019,15:13:01,25,43.8
30/04/2019,16:13:01,24.2,43.8
30/04/2019,17:13:01,19.4,55.2
30/04/2019,18:13:01,18.4,59.7
30/04/2019,19:13:01,16.7,64.7
30/04/2019,20:13:01,14.8,73.2
30/04/2019,21:13:01,13.2,80.6
30/04/2019,22:13:01,12.2,84
30/04/2019,23:13:01,11.5,86.6
01/05/2019,00:13:01,10.8,89.1
01/05/2019,01:13:01,10.2,90.5
01/05/2019,02:13:01,9.7,92.5
01/05/2019,03:13:01,9.3,93
01/05/2019,04:13:01,8.8,93.6
01/05/2019,05:13:01,8.2,96.7
01/05/2019,06:13:01,7.7,94.6
01/05/2019,07:13:01,11.2,82.2
01/05/2019,08:13:01,17.5,63
01/05/2019,09:13:01,21.4,51.7
01/05/2019,10:13:01,26.5,40.2
01/05/2019,11:13:01,28.2,36.1
01/05/2019,12:13:01,28.6,32.6
01/05/2019,13:13:01,30.6,31.6
01/05/2019,14:13:01,32,28.6
01/05/2019,15:13:01,34,24.4
01/05/2019,16:13:01,29.2,28.3
01/05/2019,17:13:01,24.5,35.3
01/05/2019,18:13:01,22.7,39
01/05/2019,19:13:01,19.8,49.6
01/05/2019,20:13:01,17.5,55.5
01/05/2019,21:13:01,16.1,62.2
01/05/2019,22:13:01,14.9,67.6
01/05/2019,23:13:01,14.2,70.3
02/05/2019,00:13:01,13.7,72
02/05/2019,01:13:01,13.4,72.2
02/05/2019,02:13:01,12.4,76.4
02/05/2019,03:13:01,11.9,79.9
02/05/2019,04:13:01,11.5,81.4
02/05/2019,05:13:01,11.1,83.6
02/05/2019,06:13:01,10.7,85.7
02/05/2019,07:13:01,11.5,85
02/05/2019,08:13:01,13.1,78.6
02/05/2019,09:13:01,19.3,61.8
02/05/2019,10:13:01,21.7,51.9
02/05/2019,11:13:01,20.8,47
02/05/2019,12:13:01,26.1,35.5
02/05/2019,13:13:01,19.4,55.1
02/05/2019,14:13:01,18.7,58.8
02/05/2019,15:13:01,16.5,62.7
02/05/2019,16:13:01,16.9,64
02/05/2019,17:13:01,13.9,84.1
02/05/2019,18:13:01,14.6,78.2
02/05/2019,19:13:01,13.5,77.6
02/05/2019,20:13:01,12.2,87.5
02/05/2019,21:13:01,11.7,90.4
02/05/2019,22:13:01,11.3,91.4
02/05/2019,23:13:01,11,92.7
03/05/2019,00:13:01,10.9,91.8
03/05/2019,01:13:01,10.7,91.4
03/05/2019,02:13:01,10.2,93.7
03/05/2019,03:13:01,10.1,93.9
03/05/2019,04:13:01,9.4,94.2
03/05/2019,05:13:01,9,95.4
03/05/2019,06:13:01,9.2,95
03/05/2019,07:13:01,9.6,94
03/05/2019,08:13:01,10.4,92.2
03/05/2019,09:13:01,12,85.6
03/05/2019,10:13:01,11.5,89.6
03/05/2019,11:13:01,12.6,83.4
03/05/2019,12:13:01,14.2,76.6
03/05/2019,13:13:01,20.4,55.1
03/05/2019,14:13:01,20.2,54.9
03/05/2019,15:13:01,24.4,45.1
03/05/2019,16:13:01,25.1,37.9
03/05/2019,17:13:01,17.1,56.7
03/05/2019,18:13:01,17.2,55.8
03/05/2019,19:13:01,15.6,61.5
03/05/2019,20:13:01,14.5,67.1
03/05/2019,21:13:01,12.4,82.8
03/05/2019,22:13:01,11.6,87.5
03/05/2019,23:13:01,10.9,89
04/05/2019,00:13:01,10,91.9
04/05/2019,01:13:01,10.1,92.6
04/05/2019,02:13:01,9.2,95.1
04/05/2019,03:13:01,8.8,96.2
04/05/2019,04:13:01,8.9,92.6
04/05/2019,05:13:01,8.7,94.5
04/05/2019,06:13:01,5.9,99.3
04/05/2019,07:13:01,4.5,99.8
04/05/2019,08:13:01,4.5,99
04/05/2019,09:13:01,4.6,97.7
04/05/2019,10:13:01,7.3,85.7
04/05/2019,11:13:01,9.1,78.2
04/05/2019,12:13:01,10.2,76
04/05/2019,13:13:01,12.8,63.4
04/05/2019,14:13:01,5.2,89.6
04/05/2019,15:13:01,19.4,49
04/05/2019,16:13:01,19.5,38.2
04/05/2019,17:13:01,12.2,58.2
04/05/2019,18:13:01,10.7,64.7
04/05/2019,19:13:01,9,71.2
04/05/2019,20:13:01,8.6,70.5
04/05/2019,21:13:01,7.3,74.7
04/05/2019,22:13:01,6.5,78.2
04/05/2019,23:13:01,5.7,82.8
05/05/2019,00:13:01,5.4,85.6
05/05/2019,01:13:01,4.8,90.3
05/05/2019,02:13:01,4.5,91.3
05/05/2019,03:13:01,4.1,93.1
05/05/2019,04:13:01,3.8,94.4
05/05/2019,05:13:01,3.7,94.9
05/05/2019,06:13:01,3.6,94
05/05/2019,07:13:01,9.1,74.1
05/05/2019,08:13:01,7.3,81.2
05/05/2019,09:13:01,12.2,63
05/05/2019,10:13:01,18.2,52.5
05/05/2019,11:13:01,16.7,49.4
05/05/2019,12:13:01,17.6,46.5
05/05/2019,13:13:01,20.2,41.6
05/05/2019,14:13:01,13.9,54.8
05/05/2019,15:13:01,23,33.4
05/05/2019,16:13:01,17.4,47.7
05/05/2019,17:13:01,14.7,49.7
05/05/2019,18:13:01,12.2,58.2
05/05/2019,19:13:01,11,61.8
05/05/2019,20:13:01,10,68.1
05/05/2019,21:13:01,9,69.6
05/05/2019,22:13:01,8,74.1
05/05/2019,23:13:01,7,77.7
06/05/2019,00:13:01,6.4,79.9
06/05/2019,01:13:01,6,82.1
06/05/2019,02:13:01,5.6,84.4
06/05/2019,03:13:01,5.2,84.4
06/05/2019,04:13:01,4.5,88.1
06/05/2019,05:13:01,3.9,89.4
06/05/2019,06:13:01,4,89.6
06/05/2019,07:13:01,10.4,66.5
06/05/2019,08:13:01,16.9,50.5
06/05/2019,09:13:01,20.6,40.8
06/05/2019,10:13:01,20.9,36.8
06/05/2019,11:13:01,23.4,29.4
06/05/2019,12:13:01,21.3,32.4
06/05/2019,13:13:01,19,34.4
06/05/2019,14:13:01,22.6,27.8
06/05/2019,15:13:01,16.2,39.8
06/05/2019,16:13:01,17.6,39.5
06/05/2019,17:13:01,16.7,38.9
06/05/2019,18:13:01,13.4,49.4
06/05/2019,19:13:01,12.6,52.5
06/05/2019,20:13:01,12,59.1
06/05/2019,21:13:01,11.4,61.1
06/05/2019,22:13:01,11.2,62.8
06/05/2019,23:13:01,10,69.9
07/05/2019,00:13:01,9.7,72.2
07/05/2019,01:13:01,8.5,79.1
07/05/2019,02:13:01,7.4,84.6
07/05/2019,03:13:01,6.8,85.4
07/05/2019,04:13:01,6.5,84.2
07/05/2019,05:13:01,6.6,83.6
07/05/2019,06:13:01,6,87
07/05/2019,07:13:01,7,85.2
07/05/2019,08:13:01,10.5,73.4
07/05/2019,09:13:01,14.7,57.9
07/05/2019,10:13:01,18.1,43.5
07/05/2019,11:13:01,23.4,32.9
07/05/2019,12:13:01,16,41.1
07/05/2019,13:13:01,20.9,34.8
07/05/2019,14:13:01,18.7,35.8
07/05/2019,15:13:01,21.2,33.1
07/05/2019,16:13:01,20.6,33.7
07/05/2019,17:13:01,16.9,40.8
07/05/2019,18:13:01,15.5,44.9
07/05/2019,19:13:01,15.6,44.6
07/05/2019,20:13:01,14,49.6
07/05/2019,21:13:01,13.1,53
07/05/2019,22:13:01,12.1,59.1
07/05/2019,23:13:01,11.5,64.3
08/05/2019,00:13:01,11.2,67.2
08/05/2019,01:13:01,11,69.9
08/05/2019,02:13:01,10.4,75.7
08/05/2019,03:13:01,9.5,84.5
08/05/2019,04:13:01,8.5,96.1
08/05/2019,05:13:01,8.9,97.1
08/05/2019,06:13:01,9,101.1
08/05/2019,07:13:01,9.2,103.3
08/05/2019,08:13:01,9.7,102.9
08/05/2019,09:13:01,10.4,104.5
08/05/2019,10:13:01,10.8,101.4
08/05/2019,11:13:01,12.4,95.1
08/05/2019,12:13:01,11.6,100.6
08/05/2019,13:13:01,11.5,101.3
08/05/2019,14:13:01,13.9,93.5
08/05/2019,15:13:01,14.7,88.5
08/05/2019,16:13:01,14.9,83.7
08/05/2019,17:13:01,10.9,94.9
08/05/2019,18:13:01,9.6,88.5
08/05/2019,19:13:01,11.4,89.1
08/05/2019,20:13:01,11.4,86.4
08/05/2019,21:13:01,10.1,92.7
08/05/2019,22:13:01,9.7,95.2
08/05/2019,23:13:01,10.1,93.9
09/05/2019,00:13:01,9.1,97.6
09/05/2019,01:13:01,8.5,97.9
09/05/2019,02:13:01,8.5,100.4
09/05/2019,03:13:01,8.5,98.7
09/05/2019,04:13:01,8.5,103.3
09/05/2019,05:13:01,8.7,105.6
09/05/2019,06:13:01,8.9,106.2
09/05/2019,07:13:01,9.2,106.4
09/05/2019,08:13:01,10.1,107.1
09/05/2019,09:13:01,13.2,100
09/05/2019,10:13:01,14,88.2
09/05/2019,11:13:01,13.1,93.9
09/05/2019,12:13:01,13.1,94.1
09/05/2019,13:13:01,13.9,89.5
09/05/2019,14:13:01,21.4,62.2
09/05/2019,15:13:01,17.1,73.3
09/05/2019,16:13:01,16.3,71.8
09/05/2019,17:13:01,16,71.9
09/05/2019,18:13:01,14.9,72
09/05/2019,19:13:01,13.6,71.3
09/05/2019,20:13:01,12.9,78.4
09/05/2019,21:13:01,12.2,82.4
09/05/2019,22:13:01,11.7,85
09/05/2019,23:13:01,10.9,86.4
10/05/2019,00:13:01,10,87.2
10/05/2019,01:13:01,9,92.2
10/05/2019,02:13:01,8.8,93
10/05/2019,03:13:01,8.2,96.7
10/05/2019,04:13:01,7.7,96.4
10/05/2019,05:13:01,7.3,97.5
10/05/2019,06:13:01,7.4,97.9
10/05/2019,07:13:01,12.5,79.8
10/05/2019,08:13:01,16.7,66.3
10/05/2019,09:13:01,17.9,63.4
10/05/2019,10:13:01,15.2,63.9
10/05/2019,11:13:01,15.8,57.9
10/05/2019,12:13:01,22.6,35.8
10/05/2019,13:13:01,22.2,34.4
10/05/2019,14:13:01,18,56
10/05/2019,15:13:01,17.3,57.5
10/05/2019,16:13:01,18.2,56.1
10/05/2019,17:13:01,16.4,64.7
10/05/2019,18:13:01,15.4,73.9
10/05/2019,19:13:01,12.3,94.2
10/05/2019,20:13:01,12,100.8
10/05/2019,21:13:01,11.6,104.8
10/05/2019,22:13:01,11.3,106
10/05/2019,23:13:01,11.4,106.1
11/05/2019,00:13:01,11.2,106.4
11/05/2019,01:13:01,10.6,106
11/05/2019,02:13:01,10.3,105.8
11/05/2019,03:13:01,10.2,105.1
11/05/2019,04:13:01,10.4,105.2
11/05/2019,05:13:01,10,105.7
11/05/2019,06:13:01,9.5,106.2
11/05/2019,07:13:01,9.3,106.9
11/05/2019,08:13:01,9.5,106.1
11/05/2019,09:13:01,9.5,105.2
11/05/2019,10:13:01,10.1,103.9
11/05/2019,11:13:01,11.9,94.2
11/05/2019,12:13:01,14.4,84.5
11/05/2019,13:13:01,17.5,65.2
11/05/2019,14:13:01,23.4,45.1
11/05/2019,15:13:01,20.8,50.4
11/05/2019,16:13:01,17.4,54.9
11/05/2019,17:13:01,18.1,53.1
11/05/2019,18:13:01,16.2,58.4
11/05/2019,19:13:01,14.8,73.6
11/05/2019,20:13:01,13.3,78.6
11/05/2019,21:13:01,12.2,73.6
11/05/2019,22:13:01,10.9,78.6
11/05/2019,23:13:01,9.9,81.7
12/05/2019,00:13:01,9,85.4
12/05/2019,01:13:01,8.7,85.8
12/05/2019,02:13:01,7.8,87.3
12/05/2019,03:13:01,7.3,89.4
12/05/2019,04:13:01,6.7,91.7
12/05/2019,05:13:01,6.3,92.6
12/05/2019,06:13:01,6.1,93.2
12/05/2019,07:13:01,11.6,73.6
12/05/2019,08:13:01,14.9,61.5
12/05/2019,09:13:01,19.6,47.4
12/05/2019,10:13:01,19.2,44.6
12/05/2019,11:13:01,19,49
12/05/2019,12:13:01,22.6,36.8
12/05/2019,13:13:01,23.2,35.3
12/05/2019,14:13:01,24.1,35.2
12/05/2019,15:13:01,25.4,31.9
12/05/2019,16:13:01,25.7,29.8
12/05/2019,17:13:01,17.6,43.2
12/05/2019,18:13:01,16,46.3
12/05/2019,19:13:01,16.3,46.3
12/05/2019,20:13:01,14.5,52.5
12/05/2019,21:13:01,12.2,64.6
12/05/2019,22:13:01,11,67.5
12/05/2019,23:13:01,9.9,73.7
13/05/2019,00:13:01,9,76.6
13/05/2019,01:13:01,8.2,81.6
13/05/2019,02:13:01,7.6,84.8
13/05/2019,03:13:01,7.4,85.2
13/05/2019,04:13:01,6.9,86.1
13/05/2019,05:13:01,6.9,85
13/05/2019,06:13:01,7.2,86
13/05/2019,07:13:01,13.3,62.7
13/05/2019,08:13:01,16.8,55.4
13/05/2019,09:13:01,19.2,47.3
13/05/2019,10:13:01,21.1,39.7
13/05/2019,11:13:01,20.8,35.7
13/05/2019,12:13:01,22.7,28.9
13/05/2019,13:13:01,23.6,25.8
13/05/2019,14:13:01,26.1,21.2
13/05/2019,15:13:01,25.2,20.4
13/05/2019,16:13:01,26,20.2
13/05/2019,17:13:01,19.1,26.8
13/05/2019,18:13:01,19.4,27.6
13/05/2019,19:13:01,18.4,29.1
13/05/2019,20:13:01,16.6,42.6
13/05/2019,21:13:01,14,46.6
13/05/2019,22:13:01,12.6,50.5
13/05/2019,23:13:01,11.7,54.6
14/05/2019,00:13:01,10.9,57.9
14/05/2019,01:13:01,10.1,60.9
14/05/2019,02:13:01,9.4,62.8
14/05/2019,03:13:01,8.8,64.6
14/05/2019,04:13:01,8.5,63.9
14/05/2019,05:13:01,8.2,69.5
14/05/2019,06:13:01,8.2,70.1
14/05/2019,07:13:01,15.2,50.5
14/05/2019,08:13:01,17.7,44.6
14/05/2019,09:13:01,20.4,39.7
14/05/2019,10:13:01,22.7,34.7
14/05/2019,11:13:01,22.4,33.2
14/05/2019,12:13:01,23.4,29.3
14/05/2019,13:13:01,25.4,27.8
14/05/2019,14:13:01,26,23.4
14/05/2019,15:13:01,28.1,19.5
14/05/2019,16:13:01,26.7,21.7
14/05/2019,17:13:01,21.4,27.6
14/05/2019,18:13:01,20.7,31.7
14/05/2019,19:13:01,19.2,35.5
14/05/2019,20:13:01,16.9,41.8
14/05/2019,21:13:01,15.7,48
14/05/2019,22:13:01,13.9,56.7
