Date,Heure,S2OTemp,S2OHR
09/01/2019,23:08:01,2.1,96.3
10/01/2019,00:08:01,1.8,97.4
10/01/2019,01:08:01,1.7,96.1
10/01/2019,02:08:01,1.4,97.1
10/01/2019,03:08:01,1.1,97.9
10/01/2019,04:08:01,0.6,99.2
10/01/2019,05:08:01,0.8,99.8
10/01/2019,06:08:01,0.5,100.7
10/01/2019,07:08:01,0.5,102.2
10/01/2019,08:08:01,0.6,102.2
10/01/2019,09:08:01,1.2,100.1
10/01/2019,10:08:01,2.2,98
10/01/2019,11:08:01,3.1,94.1
10/01/2019,12:08:01,4.1,90.1
10/01/2019,13:08:01,3.5,91.9
10/01/2019,14:08:01,3.8,91.6
10/01/2019,15:08:01,3.1,93.1
10/01/2019,16:08:01,2.8,94.1
10/01/2019,17:08:01,2.6,95.6
10/01/2019,18:08:01,2.5,95.2
10/01/2019,19:08:01,2.3,96.2
10/01/2019,20:08:01,2.1,97.1
10/01/2019,21:08:01,1.8,100.7
10/01/2019,22:08:01,1.6,101.9
10/01/2019,23:08:01,1.3,102.6
11/01/2019,00:08:01,1.3,101.9
11/01/2019,01:08:01,1.1,100.8
11/01/2019,02:08:01,1.1,100.6
11/01/2019,03:08:01,1.2,101.7
11/01/2019,04:08:01,1.3,101.5
11/01/2019,05:08:01,1.4,102.3
11/01/2019,06:08:01,1,107.8
11/01/2019,07:08:01,1.2,108.2
11/01/2019,08:08:01,1.5,109.2
11/01/2019,09:08:01,2,109
11/01/2019,10:08:01,2.5,108.8
11/01/2019,11:08:01,2.7,108.2
11/01/2019,12:08:01,3.3,110.3
11/01/2019,13:08:01,3.8,109.4
11/01/2019,14:08:01,4.6,108
11/01/2019,15:08:01,4.8,108
11/01/2019,16:08:01,5.2,106.5
11/01/2019,17:08:01,5.1,108.5
11/01/2019,18:08:01,5.5,108.8
11/01/2019,19:08:01,5.9,109.3
11/01/2019,20:08:01,6,109.3
11/01/2019,21:08:01,6,108.1
11/01/2019,22:08:01,6,106.1
11/01/2019,23:08:01,6,104.7
12/01/2019,00:08:01,5.8,103.8
12/01/2019,01:08:01,5.5,106.4
12/01/2019,02:08:01,5.3,106.6
12/01/2019,03:08:01,5,107.1
12/01/2019,04:08:01,5,105.9
12/01/2019,05:08:01,5.1,105.6
12/01/2019,06:08:01,5.1,105.3
12/01/2019,07:08:01,5.5,105.5
12/01/2019,08:08:01,5.5,103.6
12/01/2019,09:08:01,5.5,102.2
12/01/2019,10:08:01,5.9,98.3
12/01/2019,11:08:01,6.5,93.3
12/01/2019,12:08:01,6.4,97
12/01/2019,13:08:01,6.3,101.1
12/01/2019,14:08:01,6.7,102
12/01/2019,15:08:01,6.8,103.2
12/01/2019,16:08:01,6.4,107.9
12/01/2019,17:08:01,6.7,109.5
12/01/2019,18:08:01,7,109
12/01/2019,19:08:01,7.2,109
12/01/2019,20:08:01,7.3,109.5
12/01/2019,21:08:01,7.3,109.6
12/01/2019,22:08:01,7.4,109.5
12/01/2019,23:08:01,7.5,109.3
13/01/2019,00:08:01,7.4,107.4
13/01/2019,01:08:01,7,109.2
13/01/2019,02:08:01,7,109.3
13/01/2019,03:08:01,7.1,109.2
13/01/2019,04:08:01,7.3,109.5
13/01/2019,05:08:01,7.5,109.3
13/01/2019,06:08:01,7.8,110.3
13/01/2019,07:08:01,7.9,107.8
13/01/2019,08:08:01,8.2,109.2
13/01/2019,09:08:01,8.8,108.1
13/01/2019,10:08:01,9.3,102.2
13/01/2019,11:08:01,10.2,99.5
13/01/2019,12:08:01,10.5,98.6
13/01/2019,13:08:01,10.6,95.6
13/01/2019,14:08:01,11.9,90
13/01/2019,15:08:01,10.7,93.6
13/01/2019,16:08:01,10.2,93.4
13/01/2019,17:08:01,9.6,99.6
13/01/2019,18:08:01,8.5,108.2
13/01/2019,19:08:01,8.5,108.7
13/01/2019,20:08:01,8.7,109
13/01/2019,21:08:01,8.9,109.3
13/01/2019,22:08:01,9.2,108.3
13/01/2019,23:08:01,9.2,108.3
14/01/2019,00:08:01,8.7,103.1
14/01/2019,01:08:01,6.8,102.6
14/01/2019,02:08:01,7.2,99.2
14/01/2019,03:08:01,7.1,97.7
14/01/2019,04:08:01,7,95.5
14/01/2019,05:08:01,6.8,94.5
14/01/2019,06:08:01,7,91.5
14/01/2019,07:08:01,6.8,92.5
14/01/2019,08:08:01,6.8,92.3
14/01/2019,09:08:01,6.9,92.2
14/01/2019,10:08:01,7.1,92.4
14/01/2019,11:08:01,7.5,90.1
14/01/2019,12:08:01,8.2,86.4
14/01/2019,13:08:01,8.1,84.5
14/01/2019,14:08:01,8,85.2
14/01/2019,15:08:01,8.2,84.9
14/01/2019,16:08:01,7.5,87.3
14/01/2019,17:08:01,7,90.5
14/01/2019,18:08:01,6.6,92.9
14/01/2019,19:08:01,6,93.4
14/01/2019,20:08:01,5.9,95.6
14/01/2019,21:08:01,5.7,96.2
14/01/2019,22:08:01,4.7,100.6
14/01/2019,23:08:01,4.3,103.4
15/01/2019,00:08:01,4.2,100.9
15/01/2019,01:08:01,4.3,100.7
15/01/2019,02:08:01,4.4,101.3
15/01/2019,03:08:01,4.3,101.2
15/01/2019,04:08:01,4.6,98.7
15/01/2019,05:08:01,4.6,98.2
15/01/2019,06:08:01,5,98.1
15/01/2019,07:08:01,5.1,99.2
15/01/2019,08:08:01,5.2,99
15/01/2019,09:08:01,5.6,98.2
15/01/2019,10:08:01,6,96.3
15/01/2019,11:08:01,6.7,92.9
15/01/2019,12:08:01,7,92.2
15/01/2019,13:08:01,7.2,88.4
15/01/2019,14:08:01,7.2,87.6
15/01/2019,15:08:01,7,87.6
15/01/2019,16:08:01,6.8,88.9
15/01/2019,17:08:01,6.7,89
15/01/2019,18:08:01,6.7,87.2
15/01/2019,19:08:01,6.5,86.4
15/01/2019,20:08:01,6.3,87.2
15/01/2019,21:08:01,6.2,87.1
15/01/2019,22:08:01,6,88.3
15/01/2019,23:08:01,5.9,86.3
16/01/2019,00:08:01,5.8,87.1
16/01/2019,01:08:01,5.7,87.7
16/01/2019,02:08:01,5.5,87.2
16/01/2019,03:08:01,5.2,88.9
16/01/2019,04:08:01,4.8,90.7
16/01/2019,05:08:01,4.5,91.4
16/01/2019,06:08:01,4,92.2
16/01/2019,07:08:01,3.3,93.9
16/01/2019,08:08:01,3,96.2
16/01/2019,09:08:01,3.7,94.2
16/01/2019,10:08:01,5,88.3
16/01/2019,11:08:01,8,78.7
16/01/2019,12:08:01,8.1,76.1
16/01/2019,13:08:01,10,70.6
16/01/2019,14:08:01,9.7,71.7
16/01/2019,15:08:01,10.3,71.6
16/01/2019,16:08:01,6.3,83.2
16/01/2019,17:08:01,5.5,87.7
16/01/2019,18:08:01,5.5,89.4
16/01/2019,19:08:01,5.6,88.6
16/01/2019,20:08:01,5.7,90
16/01/2019,21:08:01,5.9,88.6
16/01/2019,22:08:01,5.9,91.1
16/01/2019,23:08:01,5.5,101.9
17/01/2019,00:08:01,5.1,108.8
17/01/2019,01:08:01,5.5,109
17/01/2019,02:08:01,5.6,108.9
17/01/2019,03:08:01,5.3,109.2
17/01/2019,04:08:01,4.6,109.6
17/01/2019,05:08:01,4.6,109.6
17/01/2019,06:08:01,4.4,109.7
17/01/2019,07:08:01,4.6,109.9
17/01/2019,08:08:01,5.1,107.3
17/01/2019,09:08:01,5.7,99
17/01/2019,10:08:01,5.7,103.7
17/01/2019,11:08:01,5.3,106.2
17/01/2019,12:08:01,5.7,101.5
17/01/2019,13:08:01,9.5,88.9
17/01/2019,14:08:01,6.6,88.4
17/01/2019,15:08:01,4.3,100.4
17/01/2019,16:08:01,2.6,108.5
17/01/2019,17:08:01,2.2,105.4
17/01/2019,18:08:01,1.7,106.9
17/01/2019,19:08:01,1.6,106.2
17/01/2019,20:08:01,1.3,102.5
17/01/2019,21:08:01,1.1,98.8
17/01/2019,22:08:01,0.6,100.8
17/01/2019,23:08:01,0.5,100.8
18/01/2019,00:08:01,0.4,100.9
18/01/2019,01:08:01,0.1,102
18/01/2019,02:08:01,-0.1,103.1
18/01/2019,03:08:01,-0.2,103.2
18/01/2019,04:08:01,-0.2,103.2
18/01/2019,05:08:01,-0.3,103.1
18/01/2019,06:08:01,-0.4,103.6
18/01/2019,07:08:01,0.1,102.8
18/01/2019,08:08:01,0.3,104.7
18/01/2019,09:08:01,1.1,101.3
18/01/2019,10:08:01,1.1,100.7
18/01/2019,11:08:01,1.8,98.8
18/01/2019,12:08:01,2.7,96
18/01/2019,13:08:01,3.1,94.5
18/01/2019,14:08:01,2.9,92.7
18/01/2019,15:08:01,1.8,98
18/01/2019,16:08:01,1.4,97.1
18/01/2019,17:08:01,1.3,97.7
18/01/2019,18:08:01,0.8,96.3
18/01/2019,19:08:01,0.1,98.2
18/01/2019,20:08:01,-0.4,100.4
18/01/2019,21:08:01,-0.6,101.5
18/01/2019,22:08:01,-1.1,104
18/01/2019,23:08:01,-1.3,104
19/01/2019,00:08:01,-1.9,104.3
19/01/2019,01:08:01,-2.3,105.4
19/01/2019,02:08:01,-2.3,103.7
19/01/2019,03:08:01,-2.5,105.5
19/01/2019,04:08:01,-2.6,104.1
19/01/2019,05:08:01,-3.1,104.4
19/01/2019,06:08:01,-3.3,104.7
19/01/2019,07:08:01,-3.3,104.1
19/01/2019,08:08:01,-3.4,104
19/01/2019,09:08:01,-2.6,100.2
19/01/2019,10:08:01,-0.8,96.1
19/01/2019,11:08:01,3.5,83.9
19/01/2019,12:08:01,7.3,70.7
19/01/2019,13:08:01,5.1,74.7
19/01/2019,14:08:01,7.1,68
19/01/2019,15:08:01,4.2,80.2
19/01/2019,16:08:01,1.9,91.2
19/01/2019,17:08:01,1.3,96.9
19/01/2019,18:08:01,1.3,97.5
19/01/2019,19:08:01,1.3,97.5
19/01/2019,20:08:01,1.2,99.7
19/01/2019,21:08:01,0.8,104.2
19/01/2019,22:08:01,0.6,106.6
19/01/2019,23:08:01,0.6,105.5
20/01/2019,00:08:01,0.4,107.4
20/01/2019,01:08:01,0.4,108
20/01/2019,02:08:01,0.3,108.6
20/01/2019,03:08:01,0.3,109.4
20/01/2019,04:08:01,0.2,109.2
20/01/2019,05:08:01,0.3,109.3
20/01/2019,06:08:01,0.2,108.2
20/01/2019,07:08:01,0.1,107.5
20/01/2019,08:08:01,0.2,107.1
20/01/2019,09:08:01,0.5,106.4
20/01/2019,10:08:01,0.8,105.4
20/01/2019,11:08:01,1.1,104.3
20/01/2019,12:08:01,1,104.8
20/01/2019,13:08:01,3.2,102.4
20/01/2019,14:08:01,2.1,100.1
20/01/2019,15:08:01,1.9,99.5
20/01/2019,16:08:01,1.6,100.2
20/01/2019,17:08:01,1.5,101.3
20/01/2019,18:08:01,1.1,101.8
20/01/2019,19:08:01,0.3,104.4
20/01/2019,20:08:01,-0.1,104.9
20/01/2019,21:08:01,-0.7,106.2
20/01/2019,22:08:01,-0.9,106.7
20/01/2019,23:08:01,-1.3,104.7
21/01/2019,00:08:01,-1.9,101.8
21/01/2019,01:08:01,-2.1,101.9
21/01/2019,02:08:01,-2.3,101.5
21/01/2019,03:08:01,-2.7,102.4
21/01/2019,04:08:01,-2.9,103
21/01/2019,05:08:01,-3.4,103.1
21/01/2019,06:08:01,-3.3,102.5
21/01/2019,07:08:01,-3.3,102.3
21/01/2019,08:08:01,-3.4,103
21/01/2019,09:08:01,-2.4,100
21/01/2019,10:08:01,-0.9,93.9
21/01/2019,11:08:01,5.3,74.1
21/01/2019,12:08:01,7.2,65.1
21/01/2019,13:08:01,8.3,62.1
21/01/2019,14:08:01,14.1,50.3
21/01/2019,15:08:01,11.8,51
21/01/2019,16:08:01,7.6,56.4
21/01/2019,17:08:01,2.5,79.9
21/01/2019,18:08:01,0.2,86
21/01/2019,19:08:01,-0.6,91
21/01/2019,20:08:01,-1.4,94.8
21/01/2019,21:08:01,-1.7,96.6
21/01/2019,22:08:01,-2.1,97
21/01/2019,23:08:01,-2.7,99.5
22/01/2019,00:08:01,-2.8,97.7
22/01/2019,01:08:01,-2.7,97.5
22/01/2019,02:08:01,-3.4,101.3
22/01/2019,03:08:01,-3.1,102.3
22/01/2019,04:08:01,-2.4,101.9
22/01/2019,05:08:01,-2.7,101.7
22/01/2019,06:08:01,-2.3,100.6
22/01/2019,07:08:01,-2.1,98.7
22/01/2019,08:08:01,-2.2,99.2
22/01/2019,09:08:01,-2.1,98.2
22/01/2019,10:08:01,-2,98
22/01/2019,11:08:01,-1.7,98.8
22/01/2019,12:08:01,-1.1,103.6
22/01/2019,13:08:01,-0.6,102.3
22/01/2019,14:08:01,-0.3,105.2
22/01/2019,15:08:01,-0.1,105.6
22/01/2019,16:08:01,-0.2,106.4
22/01/2019,17:08:01,-0.4,106.6
22/01/2019,18:08:01,-0.4,107.4
22/01/2019,19:08:01,-0.2,108.1
22/01/2019,20:08:01,-0.2,107.1
22/01/2019,21:08:01,-0.6,107.5
22/01/2019,22:08:01,-0.5,107.1
22/01/2019,23:08:01,-0.6,108.8
23/01/2019,00:08:01,-0.4,108.8
23/01/2019,01:08:01,-0.2,110
23/01/2019,02:08:01,-0.1,109.7
23/01/2019,03:08:01,-0.1,109.7
23/01/2019,04:08:01,0.1,109
23/01/2019,05:08:01,0.1,109.9
23/01/2019,06:08:01,0.1,110.1
23/01/2019,07:08:01,0.1,110.1
23/01/2019,08:08:01,0.5,109.5
23/01/2019,09:08:01,0.4,108.7
23/01/2019,10:08:01,0.6,109.5
23/01/2019,11:08:01,1.3,109.7
23/01/2019,12:08:01,1.1,110.4
23/01/2019,13:08:01,1.3,109.7
23/01/2019,14:08:01,0.9,110
23/01/2019,15:08:01,0.8,109
23/01/2019,16:08:01,0.6,106.9
23/01/2019,17:08:01,0.4,106.1
23/01/2019,18:08:01,0.4,106.2
23/01/2019,19:08:01,0.4,106.2
23/01/2019,20:08:01,0,104.6
23/01/2019,21:08:01,0,101.9
23/01/2019,22:08:01,-0.2,105.4
23/01/2019,23:08:01,-0.5,105
24/01/2019,00:08:01,-0.6,105.5
24/01/2019,01:08:01,-0.7,103.4
24/01/2019,02:08:01,-0.9,102.8
24/01/2019,03:08:01,-0.9,101.5
24/01/2019,04:08:01,-0.9,100.8
24/01/2019,05:08:01,-0.9,100.4
24/01/2019,06:08:01,-1,101.2
24/01/2019,07:08:01,-1.1,101.8
24/01/2019,08:08:01,-0.9,100.9
24/01/2019,09:08:01,-0.6,97.7
24/01/2019,10:08:01,-0.7,100.4
24/01/2019,11:08:01,0.3,99.3
24/01/2019,12:08:01,1.3,95.2
24/01/2019,13:08:01,4.5,83.2
24/01/2019,14:08:01,2.7,84.3
24/01/2019,15:08:01,2.2,86.8
24/01/2019,16:08:01,0.9,93.3
24/01/2019,17:08:01,0.3,97.1
24/01/2019,18:08:01,0.1,96.3
24/01/2019,19:08:01,-0.2,97.1
24/01/2019,20:08:01,-0.1,97.7
24/01/2019,21:08:01,-1.3,100.8
24/01/2019,22:08:01,-1.8,100.8
24/01/2019,23:08:01,-1.4,101.5
25/01/2019,00:08:01,-1.5,103.6
25/01/2019,01:08:01,-1.1,104.8
25/01/2019,02:08:01,-1.2,104.9
25/01/2019,03:08:01,-1,105.2
25/01/2019,04:08:01,-0.5,105.4
25/01/2019,05:08:01,-0.5,105.6
25/01/2019,06:08:01,-0.4,106.2
25/01/2019,07:08:01,-0.3,105.6
25/01/2019,08:08:01,-0.1,106.7
25/01/2019,09:08:01,0.7,104.2
25/01/2019,10:08:01,1.2,103.7
25/01/2019,11:08:01,1.6,104.7
25/01/2019,12:08:01,2.6,98.8
25/01/2019,13:08:01,2.9,97.7
25/01/2019,14:08:01,2.6,98.2
25/01/2019,15:08:01,2.3,99.5
25/01/2019,16:08:01,1.9,101.4
25/01/2019,17:08:01,1.4,105.8
25/01/2019,18:08:01,1.3,109.7
25/01/2019,19:08:01,1.6,110.3
25/01/2019,20:08:01,2.1,111
25/01/2019,21:08:01,2.5,110.3
25/01/2019,22:08:01,2.8,110.3
25/01/2019,23:08:01,3,110.4
26/01/2019,00:08:01,3.4,110.2
26/01/2019,01:08:01,3.9,110.3
26/01/2019,02:08:01,4.1,110.2
26/01/2019,03:08:01,4.6,110.6
26/01/2019,04:08:01,5.2,110.2
26/01/2019,05:08:01,5.6,110.3
26/01/2019,06:08:01,5.7,110.8
26/01/2019,07:08:01,5.8,110.8
26/01/2019,08:08:01,6,110.9
26/01/2019,09:08:01,6.3,110.4
26/01/2019,10:08:01,7,109.2
26/01/2019,11:08:01,8.2,100.2
26/01/2019,12:08:01,8.7,97.2
26/01/2019,13:08:01,8,101.2
26/01/2019,14:08:01,7.2,105.5
26/01/2019,15:08:01,7.5,100.2
26/01/2019,16:08:01,7.2,101.2
26/01/2019,17:08:01,7.1,101.4
26/01/2019,18:08:01,6.3,108.7
26/01/2019,19:08:01,6.6,108.7
26/01/2019,20:08:01,6.6,109.3
26/01/2019,21:08:01,6.5,109
26/01/2019,22:08:01,6.6,109.6
26/01/2019,23:08:01,6.7,110
27/01/2019,00:08:01,6.5,110.6
27/01/2019,01:08:01,6.8,109.9
27/01/2019,02:08:01,6.7,109.7
27/01/2019,03:08:01,7.2,110.2
27/01/2019,04:08:01,6.2,110.1
27/01/2019,05:08:01,7,109.7
27/01/2019,06:08:01,7,99.5
27/01/2019,07:08:01,6.8,97.2
27/01/2019,08:08:01,5.7,109.3
27/01/2019,09:08:01,5.9,109.7
27/01/2019,10:08:01,6.2,109.4
27/01/2019,11:08:01,6.3,109.5
27/01/2019,12:08:01,6.3,109.7
27/01/2019,13:08:01,6,110
27/01/2019,14:08:01,4.6,110.8
27/01/2019,15:08:01,3.5,110.9
27/01/2019,16:08:01,3.8,103.6
27/01/2019,17:08:01,3.9,99.3
27/01/2019,18:08:01,3.5,99.8
27/01/2019,19:08:01,2.2,107.4
27/01/2019,20:08:01,2.6,107.1
27/01/2019,21:08:01,2.2,109
27/01/2019,22:08:01,1.5,110.9
27/01/2019,23:08:01,2,110.8
28/01/2019,00:08:01,2.6,110.4
28/01/2019,01:08:01,3.5,109.6
28/01/2019,02:08:01,3.6,95.6
28/01/2019,03:08:01,3.5,95.6
28/01/2019,04:08:01,3.4,95.6
28/01/2019,05:08:01,3.3,95.1
28/01/2019,06:08:01,3.4,94.1
28/01/2019,07:08:01,3.3,94.1
28/01/2019,08:08:01,3.1,94.3
28/01/2019,09:08:01,3,98.8
28/01/2019,10:08:01,3.3,96.1
28/01/2019,11:08:01,3.6,93.6
28/01/2019,12:08:01,4.2,91.2
28/01/2019,13:08:01,4.5,91.1
28/01/2019,14:08:01,4,90
28/01/2019,15:03:01,4.1,89.3
28/01/2019,16:03:01,4.1,88.9
28/01/2019,17:03:01,4,91.2
28/01/2019,18:03:01,4,91.1
28/01/2019,19:03:01,3.6,94.3
28/01/2019,20:03:01,3.2,96.6
28/01/2019,21:03:01,2.1,100.4
28/01/2019,22:03:01,1.6,102
28/01/2019,23:03:01,1.4,102.6
29/01/2019,00:03:01,0.6,103.7
29/01/2019,01:03:01,0.3,104.3
29/01/2019,02:03:01,-0.1,105.4
29/01/2019,03:03:01,-0.4,104.4
29/01/2019,04:03:01,-0.4,104.8
29/01/2019,05:03:01,-0.6,105.8
29/01/2019,06:03:01,-0.3,104
29/01/2019,07:03:01,-0.7,104.6
29/01/2019,08:03:01,-0.5,103.7
29/01/2019,09:03:01,0.8,99.1
29/01/2019,10:03:01,1.3,98.3
29/01/2019,11:03:01,3,92.3
29/01/2019,12:03:01,4.2,92
29/01/2019,13:03:01,7.3,74.5
29/01/2019,14:03:01,10.5,64
29/01/2019,15:03:01,4.5,79.2
29/01/2019,16:03:01,3.6,82.9
29/01/2019,17:03:01,2.9,89.7
29/01/2019,18:03:01,2.3,92.5
29/01/2019,19:03:01,1.9,90.9
29/01/2019,20:03:01,1.8,93.4
29/01/2019,21:03:01,1.8,94.6
29/01/2019,22:03:01,1.3,98
29/01/2019,23:03:01,0.4,108.1
30/01/2019,00:03:01,0.3,109.7
30/01/2019,01:03:01,0.1,110
30/01/2019,02:03:01,0.3,110.7
30/01/2019,03:03:01,0.6,110.3
30/01/2019,04:03:01,0.4,110
30/01/2019,05:03:01,0.3,110.2
30/01/2019,06:03:01,0.1,110.6
30/01/2019,07:03:01,0.1,110
30/01/2019,08:03:01,0.1,110.7
30/01/2019,09:03:01,0.1,110.9
30/01/2019,10:03:01,1.1,110.9
30/01/2019,11:03:01,1.7,110.2
30/01/2019,12:03:01,2.7,108.1
30/01/2019,13:03:01,6.2,86
30/01/2019,14:03:01,5.8,89.3
30/01/2019,15:03:01,7.9,81.8
30/01/2019,16:03:01,3.6,90.5
30/01/2019,17:03:01,2.1,97.5
30/01/2019,18:03:01,1.4,99.6
30/01/2019,19:03:01,1.5,101.4
30/01/2019,20:03:01,0.9,106.5
30/01/2019,21:03:01,1.3,107.4
30/01/2019,22:03:01,0.9,109.5
30/01/2019,23:03:01,1.1,110.6
31/01/2019,00:03:01,0.9,110.8
31/01/2019,01:03:01,1.1,111
31/01/2019,02:03:01,0.8,110.7
31/01/2019,03:03:01,0.6,110
31/01/2019,04:03:01,0.3,111.2
31/01/2019,05:03:01,0.1,111.1
31/01/2019,06:03:01,0.4,111.5
31/01/2019,07:03:01,0.2,110.9
31/01/2019,08:03:01,0.1,108.2
31/01/2019,09:03:01,0.9,102
31/01/2019,10:03:01,1.9,97.9
31/01/2019,11:09:01,2.8,99.3
31/01/2019,12:09:01,7.3,85.7
31/01/2019,13:09:01,3.3,91.8
31/01/2019,14:09:01,7.3,73.8
31/01/2019,15:09:01,3.7,83.9
31/01/2019,16:09:01,1.3,95.2
31/01/2019,17:09:01,0.6,97.7
31/01/2019,18:09:01,0.7,97.5
31/01/2019,19:09:01,0.5,102.8
31/01/2019,20:09:01,0.3,107.3
31/01/2019,21:09:01,0.4,109.6
31/01/2019,22:09:01,0.7,110
31/01/2019,23:09:01,1.4,110.6
01/02/2019,00:09:01,1.9,110.3
01/02/2019,01:09:01,3.1,109.9
01/02/2019,02:09:01,3.6,106.4
01/02/2019,03:09:01,3.5,103.2
01/02/2019,04:09:01,2.8,105.8
01/02/2019,05:09:01,2.8,105.6
01/02/2019,06:09:01,1.9,107.4
01/02/2019,07:09:01,2.8,106.7
01/02/2019,08:09:01,2.6,107.3
01/02/2019,09:09:01,3.1,107.3
01/02/2019,10:09:01,3.6,105.8
01/02/2019,11:09:01,4.8,102.6
01/02/2019,12:09:01,6.7,100.3
01/02/2019,13:09:01,6,101.5
01/02/2019,14:09:01,6.9,97.5
01/02/2019,15:09:01,7.9,97.9
01/02/2019,16:09:01,5.8,103.5
01/02/2019,17:09:01,5.1,105.5
01/02/2019,18:09:01,4.6,106.6
01/02/2019,19:09:01,4.5,106.7
01/02/2019,20:09:01,4.3,107.4
01/02/2019,21:09:01,4.1,110.1
01/02/2019,22:09:01,3.8,110.2
01/02/2019,23:09:01,3.8,109.6
02/02/2019,00:09:01,3.7,110.4
02/02/2019,01:09:01,4,110.3
02/02/2019,02:09:01,3.9,110.7
02/02/2019,03:09:01,3.6,108.9
02/02/2019,04:09:01,3.6,110.8
02/02/2019,05:09:01,3.7,110.4
02/02/2019,06:09:01,3.6,110.9
02/02/2019,07:09:01,3.5,110.6
02/02/2019,08:09:01,3.1,110.7
02/02/2019,09:09:01,2.2,112.4
02/02/2019,10:09:01,2,111.4
02/02/2019,11:09:01,1.9,111.2
02/02/2019,12:09:01,2.5,111.6
02/02/2019,13:09:01,3.3,111.1
02/02/2019,14:09:01,3.6,110.8
02/02/2019,15:09:01,3.3,110.4
02/02/2019,16:09:01,3.6,105.4
02/02/2019,17:09:01,3.5,104.8
02/02/2019,18:09:01,3.6,104.3
02/02/2019,19:09:01,3.1,108.3
02/02/2019,20:09:01,3,110.3
02/02/2019,21:09:01,2.8,110.8
02/02/2019,22:09:01,2.7,110.4
02/02/2019,23:09:01,2.8,111
03/02/2019,00:09:01,2.5,110.8
03/02/2019,01:09:01,2.4,110.8
03/02/2019,02:09:01,2.3,111.4
03/02/2019,03:09:01,2.2,110.9
03/02/2019,04:09:01,2.1,111
03/02/2019,05:09:01,2.1,111.2
03/02/2019,06:09:01,2.1,110.7
03/02/2019,07:09:01,2.3,110.2
03/02/2019,08:09:01,2.3,108.6
03/02/2019,09:09:01,2.5,106
03/02/2019,10:09:01,3.1,103.7
03/02/2019,11:09:01,3.5,100.9
03/02/2019,12:09:01,4,99.7
03/02/2019,13:09:01,7,86
03/02/2019,14:09:01,13.5,73.5
03/02/2019,15:09:01,8.7,74.4
03/02/2019,16:09:01,10.5,81.7
03/02/2019,17:09:01,5.2,85.9
03/02/2019,18:09:01,3.7,96.6
03/02/2019,19:09:01,3.2,99.2
03/02/2019,20:09:01,2.5,102.2
03/02/2019,21:09:01,1.8,103.8
03/02/2019,22:09:01,1.5,103.7
03/02/2019,23:09:01,0.9,104.6
04/02/2019,00:09:01,0.8,104.3
04/02/2019,01:09:01,0.4,103.7
04/02/2019,02:09:01,-0.2,105.5
04/02/2019,03:09:01,-0.6,104.6
04/02/2019,04:09:01,-0.7,106.2
04/02/2019,05:09:01,-0.4,105.5
04/02/2019,06:09:01,0.1,104.1
04/02/2019,07:09:01,0.3,104.4
04/02/2019,08:09:01,-0.1,105.2
04/02/2019,09:09:01,0,106
04/02/2019,10:09:01,1.7,102
04/02/2019,11:09:01,2.1,98.7
04/02/2019,12:09:01,2.3,95.8
04/02/2019,13:09:01,3.1,91.2
04/02/2019,14:09:01,3.2,87.7
04/02/2019,15:09:01,3.5,83.3
04/02/2019,16:09:01,3.2,85.5
04/02/2019,17:09:01,2.8,89.7
04/02/2019,18:09:01,2.2,97.4
04/02/2019,19:09:01,2.4,94.1
04/02/2019,20:09:01,2.6,91.9
04/02/2019,21:09:01,2.8,88.3
04/02/2019,22:09:01,2.9,86.9
04/02/2019,23:09:01,2.8,86.7
05/02/2019,00:09:01,3,86.4
05/02/2019,01:09:01,2.8,89.4
05/02/2019,02:09:01,2.8,89.3
05/02/2019,03:09:01,2.9,89.7
05/02/2019,04:09:01,2.8,89.7
05/02/2019,05:09:01,2.5,93.4
05/02/2019,06:09:01,1.7,98.1
05/02/2019,07:09:01,1.1,100.1
05/02/2019,08:09:01,0.4,101.8
05/02/2019,09:09:01,1.5,96.7
05/02/2019,10:09:01,3.1,91.6
05/02/2019,11:09:01,4.9,82.4
05/02/2019,12:09:01,12.7,58.7
05/02/2019,13:09:01,16.2,52.6
05/02/2019,14:09:01,15.5,49.2
05/02/2019,15:09:01,16.5,49.7
05/02/2019,16:09:01,16.9,50.3
05/02/2019,17:09:01,11.5,62
05/02/2019,18:09:01,6.3,74.4
05/02/2019,19:09:01,4.9,78.1
05/02/2019,20:09:01,4.1,80.1
05/02/2019,21:09:01,4,80.3
05/02/2019,22:09:01,3.3,82
05/02/2019,23:09:01,2.4,86.4
06/02/2019,00:09:01,1.5,91.2
06/02/2019,01:09:01,1.6,91
06/02/2019,02:09:01,0.9,92.7
06/02/2019,03:09:01,0.4,95.1
06/02/2019,04:09:01,0.3,94.5
06/02/2019,05:09:01,0.8,100.2
06/02/2019,06:09:01,1.6,102.9
06/02/2019,07:09:01,2.3,105.4
06/02/2019,08:09:01,1.4,108.7
06/02/2019,09:09:01,1.9,106.6
06/02/2019,10:09:01,2.8,105.2
06/02/2019,11:09:01,4.6,101.4
06/02/2019,12:09:01,6.2,99.1
06/02/2019,13:09:01,8.5,93.1
06/02/2019,14:09:01,7.3,97.2
06/02/2019,15:09:01,6.6,99.6
06/02/2019,16:09:01,7.3,100.8
06/02/2019,17:09:01,6.7,102.9
06/02/2019,18:09:01,6.8,104
06/02/2019,19:09:01,7,104.7
06/02/2019,20:09:01,7.1,104.4
06/02/2019,21:09:01,7.1,104.8
06/02/2019,22:09:01,7.2,104.4
